street,hero_hand,spr,in_position,num_players,board_texture,action_history
preflop,QsKc,10.0,0,13,empty,C
preflop,JdAd,10.0,0,13,empty,C
preflop,5s2s,10.0,0,11,empty,C
preflop,6h6c,10.0,0,13,empty,C
preflop,9cQs,10.0,0,13,empty,C
preflop,Ac7s,10.0,0,13,empty,C
preflop,QcQd,10.0,0,13,empty,R
preflop,7sQs,10.0,0,12,empty,R
preflop,3d3h,10.0,0,13,empty,R
preflop,AhQc,10.0,0,13,empty,R
preflop,QsAh,10.0,0,13,empty,R
preflop,QsKd,10.0,0,13,empty,C
preflop,QdTc,10.0,0,12,empty,C
preflop,Js7h,10.0,0,12,empty,R
preflop,JcKd,10.0,0,8,empty,R
preflop,KcTd,10.0,0,12,empty,C
preflop,8cJs,10.0,0,12,empty,C
preflop,4hJh,10.0,0,12,empty,C
preflop,AdQc,10.0,0,12,empty,C
preflop,3s3d,10.0,0,13,empty,C
preflop,Ad5d,10.0,0,13,empty,R
preflop,KhKd,10.0,0,11,empty,R
preflop,Ah5c,10.0,0,12,empty,C
preflop,KsJh,10.0,0,13,empty,C
preflop,Jd9c,10.0,0,12,empty,C
preflop,AsJc,10.0,0,12,empty,C
preflop,6s7s,10.0,0,13,empty,C
preflop,2cAc,10.0,0,13,empty,C
preflop,6d6c,10.0,0,13,empty,C
preflop,TdQc,10.0,0,13,empty,C
preflop,AdKd,10.0,0,13,empty,R
preflop,5d6h,10.0,0,12,empty,R
preflop,KhKd,10.0,0,13,empty,R
preflop,6hKc,10.0,0,13,empty,C
preflop,4d4s,10.0,0,12,empty,R
preflop,3hJc,10.0,0,13,empty,C
preflop,JsKd,10.0,0,13,empty,C
preflop,AdQh,10.0,0,11,empty,R
preflop,4d4s,10.0,0,13,empty,C
preflop,QsKc,10.0,0,13,empty,C
preflop,4s4c,10.0,0,12,empty,R
preflop,JsJc,10.0,0,13,empty,R
preflop,TsAd,10.0,0,13,empty,R
preflop,5d5h,10.0,0,11,empty,C
preflop,8h2h,10.0,0,13,empty,C
preflop,QcJs,10.0,0,12,empty,R
preflop,2c4s,10.0,0,13,empty,C
preflop,9c2s,10.0,0,13,empty,C
preflop,AhKc,10.0,0,13,empty,R
preflop,4c4h,10.0,0,13,empty,C
preflop,6s2s,10.0,0,13,empty,C
preflop,TcJd,10.0,0,12,empty,R
preflop,AdJc,10.0,0,13,empty,R
preflop,7sAs,10.0,0,13,empty,R
preflop,JsTd,10.0,0,13,empty,R
preflop,AcQh,10.0,0,13,empty,C
preflop,3c3h,10.0,0,13,empty,C
preflop,6cTc,10.0,0,13,empty,C
preflop,8d4d,10.0,0,12,empty,C
preflop,Ac7h,10.0,0,13,empty,R
preflop,TcKs,10.0,0,13,empty,C
preflop,JsJc,10.0,0,13,empty,C
preflop,Kd3d,10.0,0,13,empty,C
preflop,TsKc,10.0,0,13,empty,R
preflop,As3s,10.0,0,13,empty,R
preflop,7s9d,10.0,0,12,empty,R
preflop,AhAd,10.0,0,13,empty,R
preflop,QdJd,10.0,0,13,empty,C
preflop,9c8s,10.0,0,13,empty,C
preflop,3dAc,10.0,0,13,empty,R
preflop,Ks2s,10.0,0,13,empty,C
preflop,QsKs,10.0,0,13,empty,C
preflop,5h5c,10.0,0,12,empty,C
preflop,AhJc,10.0,0,13,empty,R
preflop,Tc8d,10.0,0,13,empty,C
preflop,Ks9s,10.0,0,13,empty,R
preflop,AcQc,10.0,0,13,empty,R
preflop,9c9s,10.0,0,13,empty,R
preflop,Kc5c,10.0,0,13,empty,C
preflop,QcAs,10.0,0,13,empty,C
preflop,JcJd,10.0,0,12,empty,R
preflop,JhAd,10.0,0,12,empty,C
preflop,6c6s,10.0,0,13,empty,R
preflop,QcAs,10.0,0,13,empty,R
preflop,8s8d,10.0,0,13,empty,R
preflop,TsQs,10.0,0,13,empty,R
preflop,5d5h,10.0,0,13,empty,C
preflop,ThJs,10.0,0,13,empty,R
preflop,Ac6c,10.0,0,13,empty,C
preflop,Qc9d,10.0,0,13,empty,C
preflop,5cAd,10.0,0,13,empty,C
preflop,ThJd,10.0,0,13,empty,C
preflop,AcJc,10.0,0,13,empty,R
preflop,7s7h,10.0,0,7,empty,R
preflop,QhKc,10.0,0,13,empty,C
preflop,AdQc,10.0,0,13,empty,C
preflop,5s8h,10.0,0,13,empty,C
preflop,QcQh,10.0,0,13,empty,R
preflop,Kc5s,10.0,0,10,empty,C
preflop,2sTs,10.0,0,13,empty,C
preflop,TdKh,10.0,0,13,empty,C
preflop,7d7s,10.0,0,13,empty,C
preflop,7d6d,10.0,0,13,empty,C
preflop,6h3c,10.0,0,13,empty,C
preflop,KhKd,10.0,0,13,empty,R
preflop,Jc9c,10.0,0,11,empty,C
preflop,8cKh,10.0,0,13,empty,C
preflop,9hQs,10.0,0,11,empty,C
preflop,AcAd,10.0,0,6,empty,R
preflop,Kd7h,10.0,0,6,empty,C
preflop,7h2h,10.0,0,6,empty,R
preflop,8sTc,10.0,0,6,empty,C
preflop,Qc8s,10.0,0,13,empty,C
preflop,TcJs,10.0,0,13,empty,R
preflop,QsJh,10.0,0,13,empty,C
preflop,8h6h,10.0,0,13,empty,R
preflop,QdTc,10.0,0,13,empty,C
preflop,AhQh,10.0,0,13,empty,R
preflop,4sKs,10.0,0,13,empty,C
preflop,2c2h,10.0,0,13,empty,C
preflop,3sKs,10.0,0,13,empty,C
preflop,9s6s,10.0,0,13,empty,C
preflop,KdKs,10.0,0,13,empty,R
preflop,QhTh,10.0,0,13,empty,R
preflop,Js9s,10.0,0,13,empty,C
preflop,Js9s,10.0,0,13,empty,R
preflop,QdAh,10.0,0,13,empty,R
preflop,8d8c,10.0,0,12,empty,C
preflop,Ad2c,10.0,0,13,empty,C
preflop,Jh5h,10.0,0,13,empty,C
preflop,5d5s,10.0,0,10,empty,C
preflop,4h4s,10.0,0,13,empty,C
preflop,TdTc,10.0,0,13,empty,C
preflop,QsQh,10.0,0,13,empty,R
preflop,QsKh,10.0,0,13,empty,C
preflop,6h6s,10.0,0,13,empty,C
preflop,AdKs,10.0,0,13,empty,R
preflop,7h7d,10.0,0,13,empty,R
preflop,Jc7c,10.0,0,13,empty,R
preflop,Ac9c,10.0,0,13,empty,C
preflop,Qs7s,10.0,0,13,empty,C
preflop,Ah9h,10.0,0,13,empty,C
preflop,ThJh,10.0,0,13,empty,C
preflop,QcQd,10.0,0,13,empty,R
preflop,Ks7s,10.0,0,9,empty,R
preflop,JcQc,10.0,0,13,empty,R
preflop,AhTh,10.0,0,13,empty,C
preflop,JcQd,10.0,0,11,empty,R
preflop,AsAh,10.0,0,12,empty,R
preflop,QsKh,10.0,0,13,empty,C
preflop,KhQc,10.0,0,13,empty,R
preflop,Qc9c,10.0,0,13,empty,C
preflop,AcTd,10.0,0,13,empty,C
preflop,Tc9d,10.0,0,13,empty,R
preflop,3hTh,10.0,0,13,empty,C
preflop,Ah2h,10.0,0,13,empty,R
preflop,KdQs,10.0,0,13,empty,C
preflop,Ts9c,10.0,0,13,empty,R
preflop,JhQh,10.0,0,13,empty,C
preflop,8cKc,10.0,0,11,empty,R
preflop,KdAs,10.0,0,13,empty,R
preflop,8d8s,10.0,0,13,empty,R
preflop,8cTc,10.0,0,13,empty,R
preflop,3h3d,10.0,0,13,empty,C
preflop,Qc9c,10.0,0,13,empty,R
preflop,KdKc,10.0,0,13,empty,R
preflop,8d9s,10.0,0,13,empty,C
preflop,Ks8s,10.0,0,13,empty,C
preflop,AsTs,10.0,0,13,empty,R
preflop,Td8d,10.0,0,13,empty,C
preflop,As7h,10.0,0,13,empty,R
preflop,AhJc,10.0,0,13,empty,R
preflop,5h7h,10.0,0,12,empty,C
preflop,4s4d,10.0,0,12,empty,R
preflop,9s9d,10.0,0,9,empty,R
preflop,4c6s,10.0,0,13,empty,C
preflop,Ks9s,10.0,0,13,empty,C
preflop,5dAd,10.0,0,13,empty,C
preflop,JcKc,10.0,0,12,empty,R
preflop,Tc8h,10.0,0,13,empty,R
preflop,Ac3d,10.0,0,13,empty,R
preflop,Ks9h,10.0,0,13,empty,C
preflop,KdTc,10.0,0,13,empty,R
preflop,6s5d,10.0,0,13,empty,R
preflop,JdAd,10.0,0,13,empty,R
preflop,As6s,10.0,0,13,empty,C
preflop,5s7c,10.0,0,13,empty,C
preflop,6dKd,10.0,0,13,empty,C
preflop,8c6s,10.0,0,13,empty,C
preflop,TcAc,10.0,0,13,empty,R
preflop,7c7d,10.0,0,13,empty,R
preflop,7hTh,10.0,0,13,empty,C
preflop,JdAs,10.0,0,13,empty,R
preflop,AsKc,10.0,0,13,empty,R
preflop,KcTd,10.0,0,12,empty,C
preflop,7d7h,10.0,0,13,empty,C
preflop,6s7c,10.0,0,12,empty,C
preflop,Js8c,10.0,0,13,empty,C
preflop,Ah8h,10.0,0,13,empty,C
preflop,4cAd,10.0,0,12,empty,C
preflop,3d3c,10.0,0,13,empty,C
preflop,3h4d,10.0,0,13,empty,C
preflop,AdQc,10.0,0,13,empty,R
preflop,5s7d,10.0,0,13,empty,C
preflop,5cKc,10.0,0,13,empty,R
preflop,8d8c,10.0,0,12,empty,R
preflop,3d5d,10.0,0,11,empty,C
preflop,7hTc,10.0,0,12,empty,C
preflop,Jd8d,10.0,0,12,empty,R
preflop,5c6c,10.0,0,12,empty,R
preflop,QdTs,10.0,0,13,empty,R
preflop,KsQc,10.0,0,13,empty,R
preflop,8s4s,10.0,0,13,empty,C
preflop,8sJd,10.0,0,13,empty,R
preflop,9sAd,10.0,0,13,empty,R
preflop,KcAc,10.0,0,13,empty,R
preflop,Ah4h,10.0,0,13,empty,R
preflop,QdKs,10.0,0,13,empty,C
preflop,9d4d,10.0,0,11,empty,C
preflop,Jd8h,10.0,0,13,empty,R
preflop,6s4c,10.0,0,13,empty,C
preflop,4h3h,10.0,0,13,empty,C
preflop,5h8h,10.0,0,13,empty,C
preflop,3s3h,10.0,0,13,empty,C
preflop,7d7c,10.0,0,13,empty,R
preflop,3dKd,10.0,0,13,empty,R
preflop,JdJh,10.0,0,13,empty,R
preflop,Ad8d,10.0,0,13,empty,R
preflop,5s5d,10.0,0,11,empty,R
preflop,9s9d,10.0,0,13,empty,C
preflop,KdQd,10.0,0,13,empty,R
preflop,AdTs,10.0,0,13,empty,C
preflop,3h2h,10.0,0,13,empty,C
preflop,3dAc,10.0,0,13,empty,R
preflop,TsAs,10.0,0,10,empty,R
preflop,5hTh,10.0,0,13,empty,C
preflop,5h4s,10.0,0,13,empty,C
preflop,2cAs,10.0,0,13,empty,C
preflop,ThJs,10.0,0,13,empty,C
preflop,KdJh,10.0,0,13,empty,C
preflop,TsJc,10.0,0,13,empty,C
preflop,Js8s,10.0,0,13,empty,C
preflop,As7s,10.0,0,13,empty,C
preflop,6s4s,10.0,0,13,empty,C
preflop,4s3s,10.0,0,13,empty,C
preflop,AdAs,10.0,0,13,empty,R
preflop,AhKc,10.0,0,13,empty,R
preflop,5s5d,10.0,0,13,empty,C
preflop,6d5d,10.0,0,13,empty,C
preflop,AhKs,10.0,0,13,empty,R
preflop,3c9c,10.0,0,13,empty,C
preflop,AsTs,10.0,0,13,empty,R
preflop,9c7d,10.0,0,13,empty,R
preflop,8cTh,10.0,0,13,empty,C
preflop,JdJh,10.0,0,13,empty,C
preflop,JsAc,10.0,0,13,empty,R
preflop,AcKc,10.0,0,12,empty,C
preflop,JsTc,10.0,0,11,empty,R
preflop,Jc9c,10.0,0,13,empty,R
preflop,TcAh,10.0,0,13,empty,C
preflop,JdKs,10.0,0,13,empty,C
preflop,6sAc,10.0,0,13,empty,C
preflop,Tc2c,10.0,0,13,empty,C
preflop,2dQd,10.0,0,13,empty,C
preflop,JcKs,10.0,0,13,empty,R
preflop,KsAd,10.0,0,13,empty,R
preflop,7hAh,10.0,0,13,empty,C
preflop,TsKs,10.0,0,13,empty,R
preflop,AdKs,10.0,0,11,empty,R
preflop,KhQs,10.0,0,11,empty,C
preflop,KcKs,10.0,0,13,empty,R
preflop,KsJs,10.0,0,13,empty,R
preflop,TcKh,10.0,0,13,empty,R
preflop,QdJs,10.0,0,13,empty,C
preflop,KdJs,10.0,0,13,empty,R
preflop,AhQd,10.0,0,13,empty,R
preflop,8cAh,10.0,0,9,empty,C
preflop,3d3h,10.0,0,13,empty,C
preflop,6d7d,10.0,0,10,empty,C
preflop,ThKh,10.0,0,13,empty,R
preflop,Ks7c,10.0,0,13,empty,C
preflop,8d9d,10.0,0,13,empty,C
preflop,TdAd,10.0,0,5,empty,C
preflop,5d5h,10.0,0,13,empty,C
preflop,2s2c,10.0,0,12,empty,R
preflop,4s6s,10.0,0,12,empty,C
preflop,JhTs,10.0,0,12,empty,R
preflop,Jh6h,10.0,0,13,empty,C
preflop,JsKs,10.0,0,13,empty,R
preflop,8s7s,10.0,0,13,empty,C
preflop,Ad6d,10.0,0,13,empty,C
preflop,Th8s,10.0,0,13,empty,C
preflop,Qs9s,10.0,0,13,empty,R
preflop,Kh8h,10.0,0,13,empty,C
preflop,KcKh,10.0,0,13,empty,R
preflop,KcJc,10.0,0,13,empty,R
preflop,JdTd,10.0,0,13,empty,C
preflop,3c9d,10.0,0,13,empty,C
preflop,5sTs,10.0,0,13,empty,C
preflop,Jc9c,10.0,0,9,empty,R
preflop,2dKd,10.0,0,13,empty,C
preflop,QhKh,10.0,0,13,empty,R
preflop,8s8c,10.0,0,13,empty,R
preflop,As7d,10.0,0,13,empty,R
preflop,KcJc,10.0,0,11,empty,R
preflop,5h6d,10.0,0,13,empty,C
preflop,QcJs,10.0,0,13,empty,R
preflop,KhJc,10.0,0,13,empty,C
preflop,ThKd,10.0,0,13,empty,R
preflop,JdTc,10.0,0,13,empty,C
preflop,9hAh,10.0,0,13,empty,R
preflop,8c2d,10.0,0,13,empty,C
preflop,Kh9c,10.0,0,13,empty,R
preflop,KcJc,10.0,0,13,empty,C
preflop,Ac9c,10.0,0,12,empty,C
preflop,AcQc,10.0,0,11,empty,R
preflop,TdQd,10.0,0,13,empty,R
preflop,KhAs,10.0,0,13,empty,R
preflop,4sQs,10.0,0,12,empty,R
preflop,Ts3s,10.0,0,13,empty,C
preflop,JsJd,10.0,0,13,empty,R
preflop,8cAh,10.0,0,10,empty,C
preflop,JdJh,10.0,0,12,empty,C
preflop,JhAd,10.0,0,11,empty,C
preflop,KhKd,10.0,0,13,empty,R
preflop,Kh3h,10.0,0,13,empty,R
preflop,KhKc,10.0,0,13,empty,R
preflop,AsJd,10.0,0,13,empty,R
preflop,9dTh,10.0,0,13,empty,C
preflop,Js7s,10.0,0,11,empty,C
preflop,8h2h,10.0,0,9,empty,C
preflop,Kc8c,10.0,0,9,empty,C
preflop,9d9h,10.0,0,11,empty,R
preflop,JcJs,10.0,0,11,empty,R
preflop,JhQc,10.0,0,13,empty,C
preflop,Ac3c,10.0,0,13,empty,C
preflop,8c8s,10.0,0,13,empty,R
preflop,7sAs,10.0,0,13,empty,C
preflop,AhJc,10.0,0,13,empty,R
preflop,Qc9h,10.0,0,13,empty,C
preflop,Qd9h,10.0,0,12,empty,C
preflop,QcAs,10.0,0,13,empty,R
preflop,KhAs,10.0,0,13,empty,R
preflop,TcKc,10.0,0,13,empty,R
preflop,ThAh,10.0,0,12,empty,C
preflop,JdKd,10.0,0,11,empty,R
preflop,Js8s,10.0,0,11,empty,C
preflop,QcTc,10.0,0,13,empty,C
preflop,8c9c,10.0,0,13,empty,C
preflop,Qd9c,10.0,0,13,empty,C
preflop,TcJc,10.0,0,13,empty,R
preflop,KdKc,10.0,0,13,empty,C
preflop,8hTh,10.0,0,11,empty,C
preflop,AcTd,10.0,0,13,empty,R
preflop,KhQd,10.0,0,13,empty,R
preflop,ThAc,10.0,0,12,empty,C
preflop,Kc9s,10.0,0,13,empty,R
preflop,Qc7c,10.0,0,7,empty,C
preflop,KdTc,10.0,0,13,empty,C
preflop,QdAd,10.0,0,13,empty,R
preflop,QcKs,10.0,0,13,empty,R
preflop,5h5d,10.0,0,12,empty,C
preflop,Ah7c,10.0,0,13,empty,R
preflop,KdJs,10.0,0,12,empty,R
preflop,QdQh,10.0,0,13,empty,R
preflop,Qd7d,10.0,0,13,empty,C
preflop,QdQc,10.0,0,13,empty,R
preflop,7hAd,10.0,0,13,empty,C
preflop,7s6d,10.0,0,13,empty,R
preflop,AhAc,10.0,0,12,empty,R
preflop,KcKd,10.0,0,13,empty,C
preflop,6hAd,10.0,0,13,empty,C
preflop,6dKd,10.0,0,13,empty,C
preflop,Kd7c,10.0,0,13,empty,C
preflop,3cAd,10.0,0,13,empty,C
preflop,AhJh,10.0,0,13,empty,R
preflop,3sQs,10.0,0,13,empty,C
preflop,8hTd,10.0,0,13,empty,C
preflop,5s8s,10.0,0,13,empty,C
preflop,AdKs,10.0,0,13,empty,R
preflop,TsTc,10.0,0,13,empty,C
preflop,TcKd,10.0,0,12,empty,R
preflop,JdAs,10.0,0,12,empty,R
preflop,Kh7d,10.0,0,12,empty,C
preflop,JcQd,10.0,0,11,empty,R
preflop,7d4d,10.0,0,13,empty,R
preflop,QdQh,10.0,0,13,empty,R
preflop,QhAs,10.0,0,13,empty,R
preflop,8sJh,10.0,0,7,empty,C
preflop,QdJd,10.0,0,13,empty,R
preflop,6s6c,10.0,0,11,empty,C
preflop,KdKc,10.0,0,13,empty,R
preflop,JdQc,10.0,0,13,empty,R
preflop,Jh9h,10.0,0,12,empty,C
preflop,KcJh,10.0,0,13,empty,R
preflop,QsKd,10.0,0,13,empty,C
preflop,5hAs,10.0,0,13,empty,C
preflop,KcTs,10.0,0,13,empty,C
preflop,Ks5s,10.0,0,13,empty,R
preflop,KcQc,10.0,0,13,empty,R
preflop,AcQs,10.0,0,13,empty,R
preflop,QhTc,10.0,0,11,empty,R
preflop,JhJs,10.0,0,12,empty,R
preflop,JcAc,10.0,0,13,empty,R
preflop,TsJc,10.0,0,12,empty,C
preflop,Qc7c,10.0,0,12,empty,C
preflop,6d2d,10.0,0,12,empty,C
preflop,TcJc,10.0,0,13,empty,C
preflop,QdTc,10.0,0,13,empty,R
preflop,QhAd,10.0,0,12,empty,R
preflop,9s9h,10.0,0,11,empty,C
preflop,6cTc,10.0,0,13,empty,C
preflop,Ks2s,10.0,0,13,empty,R
preflop,TdAd,10.0,0,13,empty,R
preflop,5dAd,10.0,0,13,empty,R
preflop,8c9c,10.0,0,13,empty,C
preflop,8c8d,10.0,0,13,empty,R
preflop,5c4c,10.0,0,13,empty,C
preflop,5h5s,10.0,0,13,empty,R
preflop,TcKd,10.0,0,13,empty,C
preflop,2sJs,10.0,0,13,empty,C
preflop,Qs9c,10.0,0,12,empty,R
preflop,9h2s,10.0,0,12,empty,C
preflop,AcJs,10.0,0,13,empty,R
preflop,AcJc,10.0,0,13,empty,R
preflop,Kh8s,10.0,0,13,empty,C
preflop,Ac7d,10.0,0,13,empty,R
preflop,Ks8h,10.0,0,13,empty,R
preflop,Th4h,10.0,0,13,empty,C
preflop,KdQc,10.0,0,13,empty,R
preflop,5c5h,10.0,0,13,empty,C
preflop,7s6s,10.0,0,13,empty,C
preflop,TsKd,10.0,0,13,empty,R
preflop,7s6s,10.0,0,13,empty,C
preflop,AhTd,10.0,0,13,empty,R
preflop,QdQh,10.0,0,13,empty,C
preflop,8s8h,10.0,0,13,empty,R
preflop,KcAh,10.0,0,11,empty,R
preflop,TdQd,10.0,0,11,empty,R
preflop,5c4s,10.0,0,13,empty,R
preflop,AsJs,10.0,0,13,empty,R
preflop,5d7d,10.0,0,13,empty,C
preflop,TsKd,10.0,0,13,empty,R
preflop,Kd8c,10.0,0,13,empty,C
preflop,Js6s,10.0,0,13,empty,C
preflop,QhJd,10.0,0,13,empty,R
preflop,QdTs,10.0,0,11,empty,C
preflop,9sAc,10.0,0,13,empty,R
preflop,QdQc,10.0,0,13,empty,R
preflop,KdJs,10.0,0,13,empty,R
preflop,9dAc,10.0,0,13,empty,C
preflop,6dAs,10.0,0,12,empty,C
preflop,AhTh,10.0,0,13,empty,R
preflop,4c6s,10.0,0,13,empty,C
preflop,AdKh,10.0,0,13,empty,R
preflop,Qc2c,10.0,0,13,empty,C
preflop,9dAh,10.0,0,13,empty,C
preflop,9dJs,10.0,0,13,empty,R
preflop,2dAd,10.0,0,13,empty,C
preflop,AcQs,10.0,0,13,empty,R
preflop,AdQd,10.0,0,13,empty,R
preflop,3dTh,10.0,0,13,empty,C
preflop,8d9d,10.0,0,13,empty,C
preflop,TdJc,10.0,0,13,empty,C
preflop,AhJs,10.0,0,13,empty,R
preflop,As5s,10.0,0,13,empty,R
preflop,ThJd,10.0,0,13,empty,C
preflop,AhJh,10.0,0,13,empty,C
preflop,4dAh,10.0,0,13,empty,R
preflop,JdJh,10.0,0,13,empty,R
preflop,JsQh,10.0,0,13,empty,C
preflop,9h3d,10.0,0,13,empty,C
preflop,JsJc,10.0,0,13,empty,R
preflop,9dAd,10.0,0,13,empty,R
preflop,3hAh,10.0,0,13,empty,R
preflop,6sAs,10.0,0,13,empty,R
preflop,4s3d,10.0,0,13,empty,R
preflop,2d2h,10.0,0,13,empty,C
preflop,Th9c,10.0,0,13,empty,C
preflop,Qd4h,10.0,0,13,empty,C
preflop,4hAh,10.0,0,13,empty,C
preflop,QsAs,10.0,0,13,empty,R
preflop,Ac9c,10.0,0,13,empty,R
preflop,9c6s,10.0,0,13,empty,C
preflop,TsTh,10.0,0,12,empty,C
preflop,As5c,10.0,0,11,empty,C
preflop,AdQh,10.0,0,13,empty,C
preflop,8sAs,10.0,0,13,empty,R
preflop,Ac9h,10.0,0,13,empty,R
preflop,Jc8s,10.0,0,13,empty,R
preflop,Kc7s,10.0,0,13,empty,R
preflop,JhAh,10.0,0,13,empty,C
preflop,4hAh,10.0,0,12,empty,R
preflop,JcKh,10.0,0,12,empty,C
preflop,2h5h,10.0,0,12,empty,R
preflop,3hAh,10.0,0,13,empty,C
preflop,AsTh,10.0,0,13,empty,R
preflop,4d4h,10.0,0,9,empty,R
preflop,TdKc,10.0,0,13,empty,R
preflop,9dKc,10.0,0,12,empty,C
preflop,QdAh,10.0,0,12,empty,R
preflop,5s4c,10.0,0,12,empty,C
preflop,QdQs,10.0,0,11,empty,R
preflop,7d7c,10.0,0,13,empty,C
preflop,Kd7c,10.0,0,11,empty,C
preflop,8c8h,10.0,0,13,empty,C
preflop,5s6s,10.0,0,9,empty,C
preflop,AdJd,10.0,0,11,empty,R
preflop,KcKd,10.0,0,13,empty,R
preflop,JdJh,10.0,0,13,empty,R
preflop,Ks9s,10.0,0,12,empty,R
preflop,Ac9s,10.0,0,13,empty,C
preflop,JcQh,10.0,0,13,empty,C
preflop,5sAd,10.0,0,13,empty,C
preflop,QhAs,10.0,0,12,empty,R
preflop,KsQd,10.0,0,13,empty,C
preflop,9s8c,10.0,0,13,empty,C
preflop,QhKd,10.0,0,13,empty,R
preflop,Ac4h,10.0,0,12,empty,R
preflop,4s4d,10.0,0,11,empty,R
preflop,KsTd,10.0,0,13,empty,C
preflop,6dAh,10.0,0,13,empty,C
preflop,QdKc,10.0,0,13,empty,R
preflop,4hKc,10.0,0,13,empty,C
preflop,7s5d,10.0,0,13,empty,C
preflop,TsJs,10.0,0,13,empty,R
preflop,3hAs,10.0,0,13,empty,C
preflop,Js4c,10.0,0,13,empty,C
preflop,KdTc,10.0,0,13,empty,R
preflop,7d7h,10.0,0,13,empty,C
preflop,JsKs,10.0,0,12,empty,R
preflop,4s5s,10.0,0,13,empty,C
preflop,QdTs,10.0,0,12,empty,C
preflop,Kd8c,10.0,0,12,empty,R
preflop,Qh8d,10.0,0,11,empty,C
preflop,JdJc,10.0,0,13,empty,R
preflop,JdAs,10.0,0,13,empty,C
preflop,8c8s,10.0,0,13,empty,C
preflop,9d9c,10.0,0,13,empty,C
preflop,AsQh,10.0,0,13,empty,C
preflop,TcQd,10.0,0,13,empty,C
preflop,KhTd,10.0,0,13,empty,R
preflop,9cQd,10.0,0,13,empty,R
preflop,4h5h,10.0,0,13,empty,C
preflop,9cAd,10.0,0,13,empty,C
preflop,3sQd,10.0,0,12,empty,R
preflop,QsKs,10.0,0,11,empty,C
preflop,QhKd,10.0,0,12,empty,C
preflop,Ah8h,10.0,0,9,empty,C
preflop,6d8d,10.0,0,13,empty,C
preflop,KcTs,10.0,0,13,empty,R
preflop,9d6d,10.0,0,13,empty,C
preflop,Ts8s,10.0,0,13,empty,C
preflop,AdAs,10.0,0,13,empty,R
preflop,Td9d,10.0,0,13,empty,C
preflop,JdQd,10.0,0,13,empty,R
preflop,QsAd,10.0,0,13,empty,C
preflop,9sKs,10.0,0,13,empty,C
preflop,5sAc,10.0,0,13,empty,C
preflop,3d3s,10.0,0,13,empty,C
preflop,Ad9h,10.0,0,13,empty,R
preflop,9s5s,10.0,0,11,empty,C
preflop,4d4s,10.0,0,13,empty,R
preflop,4s8h,10.0,0,11,empty,R
preflop,9hAh,10.0,0,12,empty,C
preflop,AhQc,10.0,0,12,empty,R
preflop,7hQs,10.0,0,13,empty,C
preflop,Ad9h,10.0,0,11,empty,C
preflop,Tc5c,10.0,0,13,empty,C
preflop,ThAs,10.0,0,11,empty,C
preflop,6c6d,10.0,0,13,empty,R
preflop,As2h,10.0,0,13,empty,C
preflop,As9d,10.0,0,13,empty,C
preflop,2hKh,10.0,0,13,empty,R
preflop,9hTc,10.0,0,13,empty,C
preflop,AsQs,10.0,0,13,empty,C
preflop,QdKs,10.0,0,13,empty,C
preflop,Qh9h,10.0,0,13,empty,C
preflop,4s4d,10.0,0,13,empty,R
preflop,9hTd,10.0,0,13,empty,R
preflop,5s4s,10.0,0,11,empty,C
preflop,TdKs,10.0,0,11,empty,C
preflop,4d4h,10.0,0,13,empty,R
preflop,Qd9h,10.0,0,12,empty,C
preflop,3s9s,10.0,0,12,empty,C
preflop,5s3s,10.0,0,12,empty,C
preflop,QcKd,10.0,0,12,empty,R
preflop,AcJs,10.0,0,11,empty,C
preflop,9cAc,10.0,0,13,empty,R
preflop,8dAd,10.0,0,13,empty,C
preflop,JcJh,10.0,0,13,empty,R
preflop,3cKd,10.0,0,13,empty,C
preflop,2d4d,10.0,0,13,empty,C
preflop,5h5c,10.0,0,13,empty,C
preflop,JsQd,10.0,0,11,empty,C
preflop,5h7h,10.0,0,13,empty,C
preflop,5sAh,10.0,0,13,empty,C
preflop,Qc8c,10.0,0,12,empty,R
preflop,4sAs,10.0,0,12,empty,C
preflop,KdKh,10.0,0,12,empty,R
preflop,5d6d,10.0,0,13,empty,R
preflop,TcAc,10.0,0,13,empty,C
preflop,QcTs,10.0,0,13,empty,C
preflop,TsTc,10.0,0,13,empty,R
preflop,9sAd,10.0,0,13,empty,R
preflop,6cKh,10.0,0,13,empty,C
preflop,Ah8s,10.0,0,13,empty,C
preflop,4dAh,10.0,0,13,empty,C
preflop,AcJd,10.0,0,13,empty,R
preflop,9sAh,10.0,0,11,empty,C
preflop,Kh6c,10.0,0,13,empty,C
preflop,ThQs,10.0,0,13,empty,C
preflop,6d6h,10.0,0,11,empty,C
preflop,Ks6s,10.0,0,13,empty,C
preflop,Kd7d,10.0,0,13,empty,C
preflop,4h5h,10.0,0,13,empty,C
preflop,AcKh,10.0,0,12,empty,R
preflop,JhJd,10.0,0,12,empty,C
preflop,Ah8s,10.0,0,13,empty,C
preflop,Ks3s,10.0,0,13,empty,C
preflop,5hJh,10.0,0,13,empty,C
preflop,TcTh,10.0,0,13,empty,C
preflop,AdKc,10.0,0,13,empty,R
preflop,6dKh,10.0,0,13,empty,R
preflop,6dAd,10.0,0,13,empty,R
preflop,Qd8c,10.0,0,13,empty,C
preflop,AhJh,10.0,0,11,empty,C
preflop,AdJh,10.0,0,6,empty,C
preflop,Ks9s,10.0,0,13,empty,R
preflop,Jc6c,10.0,0,12,empty,C
