street,hero_hand,spr,in_position,num_players,board_texture,action_history
flop,QhKh,10.0,0,13,two-tone,C
flop,9sAc,10.0,0,13,two-tone,C
flop,As7c,10.0,0,13,two-tone,C
flop,QhQc,10.0,0,13,rainbow,R
flop,7d5d,10.0,0,13,two-tone,C
flop,8s7d,10.0,0,13,two-tone,C
flop,Jd4h,10.0,0,13,two-tone,C
flop,As4d,10.0,0,13,rainbow,C
flop,3hQc,10.0,0,13,rainbow,C
flop,5dAc,10.0,0,13,two-tone,C
flop,JdQd,10.0,0,13,rainbow,
flop,Ks6h,10.0,0,13,two-tone,
flop,5d4c,10.0,0,13,monotone,
flop,JsQs,10.0,0,13,rainbow,R
flop,ThJd,10.0,0,13,rainbow,
flop,JdKh,10.0,0,13,two-tone,R
flop,AdQd,10.0,0,13,two-tone,C
flop,Ks4c,10.0,0,12,two-tone,
flop,7cKc,10.0,0,12,rainbow,C
flop,KhTs,10.0,0,11,two-tone,R
flop,9h9c,10.0,0,11,two-tone,C
flop,4s5s,10.0,0,10,two-tone,C
flop,6h8h,10.0,0,13,two-tone,C
flop,5s8c,10.0,0,13,two-tone,
flop,4h4s,10.0,0,13,monotone,C
flop,JhAs,10.0,0,13,rainbow,R
flop,4d6c,10.0,0,11,rainbow,C
flop,7hJh,10.0,0,13,two-tone,C
flop,TcJs,10.0,0,13,two-tone,C
flop,9c7s,10.0,0,13,two-tone,C
flop,4s2s,10.0,0,13,two-tone,C
flop,8cKh,10.0,0,13,rainbow,R
flop,KcAh,10.0,0,12,two-tone,C
flop,KdQc,10.0,0,12,rainbow,C
flop,QsAc,10.0,0,13,monotone,C
flop,AsQc,10.0,0,13,two-tone,C
flop,ThJd,10.0,0,13,two-tone,C
flop,QdKh,10.0,0,13,two-tone,C
flop,JdKh,10.0,0,13,two-tone,C
flop,9d7s,10.0,0,13,monotone,C
flop,Ac3c,10.0,0,13,two-tone,C
flop,AsKs,10.0,0,13,rainbow,C
flop,4dQd,10.0,0,13,two-tone,
flop,5h5c,10.0,0,13,two-tone,C
flop,9h9c,10.0,0,13,two-tone,C
flop,Ac6h,10.0,0,13,rainbow,
flop,2c4c,10.0,0,13,rainbow,C
flop,Ah6d,10.0,0,13,rainbow,C
flop,TcAc,10.0,0,13,two-tone,
flop,5cJc,10.0,0,13,two-tone,C
flop,Kh4d,10.0,0,13,two-tone,C
flop,TcTs,10.0,0,13,rainbow,C
flop,4s5d,10.0,0,11,rainbow,C
flop,7cJh,10.0,0,13,two-tone,C
flop,6d6h,10.0,0,13,two-tone,C
flop,Qs8d,10.0,0,13,two-tone,
flop,AhQs,10.0,0,13,two-tone,C
flop,Tc9c,10.0,0,13,rainbow,C
flop,Th8s,10.0,0,13,two-tone,C
flop,AsJd,10.0,0,13,two-tone,
flop,KsAs,10.0,0,13,two-tone,C
flop,AdQh,10.0,0,13,rainbow,C
flop,KdAs,10.0,0,13,two-tone,
flop,9d6d,10.0,0,13,two-tone,C
flop,Ah8c,10.0,0,13,two-tone,C
flop,3dAh,10.0,0,13,two-tone,C
flop,7hKh,10.0,0,13,rainbow,C
flop,7sAd,10.0,0,13,rainbow,
flop,QcAs,10.0,0,13,two-tone,C
flop,Qc8d,10.0,0,13,two-tone,R
flop,AcAd,10.0,0,13,rainbow,C
flop,Kh7h,10.0,0,13,monotone,C
flop,9h6s,10.0,0,13,rainbow,C
flop,5cAc,10.0,0,13,rainbow,C
flop,3dAs,10.0,0,13,two-tone,C
flop,8cJh,10.0,0,13,two-tone,C
flop,Ah2d,10.0,0,13,monotone,
flop,QsQh,10.0,0,13,two-tone,C
flop,2dQc,10.0,0,13,rainbow,C
flop,Ah3h,10.0,0,13,two-tone,C
flop,7h7c,10.0,0,13,rainbow,C
flop,2c8s,10.0,0,13,rainbow,
flop,7c8c,10.0,0,13,two-tone,C
flop,6hAd,10.0,0,13,rainbow,C
flop,5cAc,10.0,0,13,two-tone,C
flop,6c7c,10.0,0,12,rainbow,
flop,Th8d,10.0,0,12,two-tone,
flop,KsKh,10.0,0,13,two-tone,
flop,TdJd,10.0,0,10,rainbow,C
flop,8s8c,10.0,0,13,rainbow,C
flop,7d7c,10.0,0,13,rainbow,C
flop,JhJs,10.0,0,13,rainbow,C
flop,5cAc,10.0,0,13,rainbow,R
flop,KhKd,10.0,0,13,two-tone,
flop,9c8c,10.0,0,13,rainbow,C
flop,7s7h,10.0,0,12,two-tone,R
flop,AhKs,10.0,0,12,two-tone,C
flop,Kh7s,10.0,0,13,two-tone,C
flop,4cTd,10.0,0,13,two-tone,
flop,Jh6c,10.0,0,13,two-tone,C
flop,Ks6c,10.0,0,13,monotone,C
flop,JdAc,10.0,0,13,rainbow,C
flop,4dAd,10.0,0,13,two-tone,C
flop,2cAs,10.0,0,13,two-tone,C
flop,Kc9h,10.0,0,11,two-tone,C
flop,9c9h,10.0,0,13,two-tone,C
flop,8hJd,10.0,0,13,rainbow,C
flop,2hJh,10.0,0,11,two-tone,C
flop,Ac2d,10.0,0,13,monotone,
flop,6h2h,10.0,0,13,two-tone,C
flop,3cQs,10.0,0,13,rainbow,C
flop,7d9c,10.0,0,13,rainbow,
flop,Qc5c,10.0,0,13,two-tone,R
flop,QdQs,10.0,0,13,rainbow,C
flop,JsQs,10.0,0,13,rainbow,C
flop,JhJs,10.0,0,13,rainbow,C
flop,5hJh,10.0,0,13,two-tone,C
flop,7s7c,10.0,0,13,rainbow,C
flop,KsTs,10.0,0,7,two-tone,C
flop,JsAd,10.0,0,11,rainbow,C
flop,8cAh,10.0,0,13,rainbow,C
flop,As7d,10.0,0,13,monotone,C
flop,9sAs,10.0,0,13,monotone,
flop,9s9c,10.0,0,13,two-tone,C
flop,Qh6h,10.0,0,9,two-tone,C
flop,4c3c,10.0,0,12,rainbow,C
flop,5h7h,10.0,0,12,two-tone,C
flop,8dJd,10.0,0,11,two-tone,C
flop,Qd4h,10.0,0,13,two-tone,C
flop,KcKd,10.0,0,13,two-tone,C
flop,9hJc,10.0,0,12,two-tone,C
flop,4c4h,10.0,0,13,two-tone,
flop,3hQs,10.0,0,13,rainbow,
flop,TcQh,10.0,0,13,rainbow,C
flop,8hAh,10.0,0,13,rainbow,C
flop,Jc3h,10.0,0,13,rainbow,C
flop,9sAs,10.0,0,13,two-tone,
flop,8d8h,10.0,0,13,two-tone,
flop,KdQd,10.0,0,11,rainbow,C
flop,4d4c,10.0,0,11,rainbow,C
flop,3dAs,10.0,0,13,monotone,C
flop,2c7s,10.0,0,13,two-tone,C
flop,3s2s,10.0,0,13,two-tone,C
flop,7c8h,10.0,0,13,two-tone,C
flop,AsTh,10.0,0,13,rainbow,C
flop,AsQs,10.0,0,13,rainbow,C
flop,9dQs,10.0,0,13,two-tone,C
flop,KsQs,10.0,0,13,two-tone,C
flop,QhKh,10.0,0,11,rainbow,C
flop,5hAc,10.0,0,13,rainbow,C
flop,TsJs,10.0,0,13,rainbow,C
flop,KcKs,10.0,0,13,two-tone,
flop,Ah2c,10.0,0,13,rainbow,C
flop,AcKc,10.0,0,13,two-tone,
flop,Ah8s,10.0,0,9,two-tone,C
flop,3hAc,10.0,0,13,rainbow,C
flop,KdAs,10.0,0,13,two-tone,C
flop,8hKh,10.0,0,13,two-tone,C
flop,Ks8d,10.0,0,13,two-tone,C
flop,QcQd,10.0,0,13,two-tone,
flop,7cKc,10.0,0,5,two-tone,C
flop,5c8c,10.0,0,12,rainbow,C
flop,8s8h,10.0,0,13,two-tone,C
flop,KsKc,10.0,0,13,rainbow,R
flop,JdKc,10.0,0,13,rainbow,C
flop,6d6s,10.0,0,13,two-tone,C
flop,Qc4c,10.0,0,12,two-tone,C
flop,5s3s,10.0,0,10,rainbow,C
flop,Ac6c,10.0,0,13,two-tone,R
flop,KsAd,10.0,0,13,rainbow,
flop,AdTc,10.0,0,13,two-tone,R
flop,TsQs,10.0,0,13,rainbow,C
flop,Tc2s,10.0,0,13,two-tone,C
flop,2cAc,10.0,0,13,rainbow,C
flop,As9d,10.0,0,12,two-tone,C
flop,Js6h,10.0,0,13,rainbow,C
flop,7s5h,10.0,0,13,two-tone,C
flop,KhTd,10.0,0,13,rainbow,
flop,8s8c,10.0,0,13,rainbow,C
flop,3d6s,10.0,0,13,two-tone,
flop,3h4s,10.0,0,13,rainbow,C
flop,3c5c,10.0,0,13,two-tone,C
flop,KdAs,10.0,0,13,rainbow,
flop,QsAd,10.0,0,13,rainbow,
flop,Jd7s,10.0,0,13,rainbow,C
flop,AhKc,10.0,0,13,rainbow,C
flop,TsJs,10.0,0,13,rainbow,C
flop,KcTs,10.0,0,13,two-tone,C
flop,4h3h,10.0,0,13,rainbow,C
flop,Tc8c,10.0,0,13,two-tone,C
flop,Qs6s,10.0,0,11,monotone,C
flop,AhQc,10.0,0,13,rainbow,C
flop,KhJs,10.0,0,13,rainbow,C
flop,2c2s,10.0,0,13,rainbow,R
flop,TsQc,10.0,0,13,two-tone,R
flop,Ac6c,10.0,0,13,two-tone,R
flop,6c6d,10.0,0,13,rainbow,R
flop,KhJc,10.0,0,12,two-tone,R
flop,JcQh,10.0,0,13,rainbow,R
flop,KcTs,10.0,0,13,two-tone,C
flop,Kh2h,10.0,0,13,rainbow,C
flop,Kh5h,10.0,0,13,rainbow,C
flop,6c4c,10.0,0,13,rainbow,R
flop,9c9d,10.0,0,13,monotone,C
flop,TdTc,10.0,0,13,rainbow,C
flop,Kd8s,10.0,0,13,two-tone,
flop,Kc6d,10.0,0,13,two-tone,
flop,6cJs,10.0,0,12,rainbow,
flop,3c8d,10.0,0,12,two-tone,
flop,Ac8h,10.0,0,13,two-tone,C
flop,9d9s,10.0,0,11,two-tone,C
flop,8cJd,10.0,0,13,rainbow,
flop,TdAs,10.0,0,13,rainbow,C
flop,Jd5s,10.0,0,13,two-tone,
flop,Ac3c,10.0,0,13,two-tone,C
flop,4hAh,10.0,0,13,two-tone,C
flop,As4s,10.0,0,13,two-tone,C
flop,Ah9h,10.0,0,13,rainbow,
flop,9dTc,10.0,0,13,two-tone,C
flop,3sTd,10.0,0,13,two-tone,
flop,6cKc,10.0,0,13,rainbow,C
flop,ThQs,10.0,0,13,rainbow,C
flop,Ks5s,10.0,0,13,two-tone,C
flop,6cAc,10.0,0,13,rainbow,C
flop,KsKc,10.0,0,13,two-tone,C
flop,KsAc,10.0,0,13,rainbow,R
flop,7s7h,10.0,0,11,two-tone,
flop,6s2s,10.0,0,13,rainbow,C
flop,KdAd,10.0,0,13,rainbow,C
flop,9sKc,10.0,0,13,two-tone,C
flop,JcTc,10.0,0,13,two-tone,C
flop,AhJh,10.0,0,13,two-tone,
flop,QsTs,10.0,0,13,two-tone,C
flop,Kd9d,10.0,0,13,two-tone,C
flop,5hKh,10.0,0,13,two-tone,C
flop,TdTc,10.0,0,13,two-tone,R
flop,2h2d,10.0,0,13,two-tone,C
flop,5h4h,10.0,0,13,two-tone,R
flop,4h3c,10.0,0,13,rainbow,C
flop,TdQh,10.0,0,13,rainbow,C
flop,9dJd,10.0,0,13,rainbow,C
flop,Td8d,10.0,0,13,two-tone,C
flop,5c5s,10.0,0,13,rainbow,C
flop,6c8c,10.0,0,13,two-tone,C
flop,4dAd,10.0,0,13,two-tone,C
flop,7c5c,10.0,0,13,two-tone,C
flop,JsTc,10.0,0,10,rainbow,C
flop,3hKh,10.0,0,13,rainbow,R
flop,9cQh,10.0,0,13,two-tone,C
flop,6cAc,10.0,0,10,rainbow,C
flop,AhKc,10.0,0,13,rainbow,C
flop,3s5s,10.0,0,13,two-tone,R
flop,Tc9d,10.0,0,12,two-tone,C
flop,TdKs,10.0,0,13,rainbow,R
flop,JcKh,10.0,0,13,two-tone,R
flop,7d8d,10.0,0,13,two-tone,R
flop,9cQc,10.0,0,13,rainbow,C
flop,QhAd,10.0,0,13,two-tone,R
flop,QhJs,10.0,0,13,rainbow,C
flop,Jc9c,10.0,0,13,two-tone,C
flop,7d6c,10.0,0,13,rainbow,C
flop,ThAc,10.0,0,13,two-tone,
flop,3hKh,10.0,0,11,two-tone,
flop,QhAc,10.0,0,13,two-tone,C
flop,Tc8s,10.0,0,13,two-tone,R
flop,QdTd,10.0,0,13,rainbow,C
flop,Kc2d,10.0,0,12,rainbow,C
flop,7hKh,10.0,0,13,two-tone,C
flop,KcTs,10.0,0,12,rainbow,C
flop,7dJd,10.0,0,12,rainbow,C
flop,6s8s,10.0,0,13,two-tone,C
flop,QhKs,10.0,0,13,two-tone,C
flop,8d7d,10.0,0,13,rainbow,C
flop,Ad5d,10.0,0,9,two-tone,
flop,4s3s,10.0,0,12,two-tone,C
flop,4s4c,10.0,0,12,monotone,C
flop,KhQc,10.0,0,12,monotone,C
flop,6dTd,10.0,0,13,two-tone,C
flop,AcKd,10.0,0,13,two-tone,R
flop,9hQs,10.0,0,13,two-tone,C
flop,5cAd,10.0,0,13,rainbow,C
flop,9sKs,10.0,0,13,two-tone,
flop,Jh9h,10.0,0,13,two-tone,R
flop,2s6s,10.0,0,13,two-tone,C
flop,JdAd,10.0,0,13,two-tone,
flop,AsJc,10.0,0,13,rainbow,C
flop,Ac7d,10.0,0,13,rainbow,R
flop,6h7h,10.0,0,13,rainbow,C
flop,8dTc,10.0,0,12,rainbow,C
flop,QdKh,10.0,0,13,monotone,C
flop,8cAs,10.0,0,13,two-tone,C
flop,6sQs,10.0,0,13,two-tone,C
flop,TcQs,10.0,0,13,two-tone,C
flop,Jh8d,10.0,0,13,monotone,C
flop,7s7d,10.0,0,13,rainbow,C
flop,8cJh,10.0,0,13,two-tone,C
flop,4cAc,10.0,0,13,two-tone,C
flop,3c9c,10.0,0,13,rainbow,C
flop,2c9h,10.0,0,11,monotone,C
flop,9h2h,10.0,0,13,two-tone,C
flop,7h6s,10.0,0,13,two-tone,C
flop,5dJd,10.0,0,12,rainbow,
flop,Qd8s,10.0,0,10,monotone,C
flop,Qs3h,10.0,0,12,two-tone,C
flop,8dTh,10.0,0,12,rainbow,C
flop,QsTh,10.0,0,12,two-tone,
flop,4d4h,10.0,0,13,rainbow,C
flop,ThKc,10.0,0,13,rainbow,C
flop,2c2d,10.0,0,13,rainbow,C
flop,TcQh,10.0,0,13,rainbow,C
flop,QdAs,10.0,0,13,monotone,
flop,KdJs,10.0,0,13,two-tone,C
flop,QcJc,10.0,0,13,two-tone,R
flop,8h9d,10.0,0,13,two-tone,
flop,7h9h,10.0,0,13,two-tone,C
flop,AhKh,10.0,0,13,two-tone,R
flop,9dTd,10.0,0,13,rainbow,C
flop,3cQc,10.0,0,12,two-tone,C
flop,2c2h,10.0,0,12,rainbow,C
flop,6hTh,10.0,0,12,two-tone,C
flop,5d5c,10.0,0,13,two-tone,R
flop,5d6d,10.0,0,13,two-tone,C
flop,KdAc,10.0,0,13,rainbow,C
flop,KsTs,10.0,0,13,rainbow,C
flop,AdJs,10.0,0,13,rainbow,R
flop,AhAc,10.0,0,13,rainbow,C
flop,Ks8s,10.0,0,12,two-tone,
flop,KhAd,10.0,0,12,rainbow,
flop,JcQd,10.0,0,12,two-tone,C
flop,QhKd,10.0,0,11,rainbow,R
flop,JdTh,10.0,0,13,two-tone,C
flop,AhQc,10.0,0,13,two-tone,C
flop,JdTd,10.0,0,13,two-tone,C
flop,Ad4h,10.0,0,13,two-tone,C
flop,KhJh,10.0,0,13,two-tone,R
flop,Kd9d,10.0,0,13,two-tone,C
flop,6dJh,10.0,0,13,two-tone,C
flop,8cAs,10.0,0,12,rainbow,C
flop,3d3s,10.0,0,13,rainbow,R
flop,Js9d,10.0,0,11,two-tone,C
flop,AdKs,10.0,0,13,rainbow,C
flop,AhTd,10.0,0,13,rainbow,C
flop,JhTs,10.0,0,13,rainbow,C
flop,JdQc,10.0,0,13,two-tone,C
flop,AsJd,10.0,0,13,rainbow,R
flop,ThQc,10.0,0,13,rainbow,C
flop,AhAs,10.0,0,13,monotone,C
flop,KcAc,10.0,0,12,two-tone,C
flop,QsTc,10.0,0,12,two-tone,C
flop,6h6d,10.0,0,13,two-tone,C
flop,2cAc,10.0,0,12,two-tone,C
flop,Ac6d,10.0,0,12,two-tone,R
flop,7dAc,10.0,0,12,monotone,C
flop,8sQc,10.0,0,12,rainbow,R
flop,Ts3d,10.0,0,12,rainbow,C
flop,As9c,10.0,0,13,two-tone,C
flop,KcTc,10.0,0,12,two-tone,C
flop,Qc7d,10.0,0,12,monotone,C
flop,8s8c,10.0,0,13,two-tone,C
flop,KcKh,10.0,0,11,rainbow,C
flop,TcTh,10.0,0,7,rainbow,C
flop,Tc5h,10.0,0,12,two-tone,C
flop,7dKd,10.0,0,12,rainbow,C
flop,Jc7c,10.0,0,12,rainbow,R
flop,JhTh,10.0,0,13,two-tone,R
flop,3dQd,10.0,0,13,rainbow,C
flop,Jc4c,10.0,0,13,two-tone,C
flop,KcAs,10.0,0,13,two-tone,C
flop,TdTs,10.0,0,13,two-tone,C
flop,JsJd,10.0,0,13,two-tone,C
flop,3d7s,10.0,0,13,two-tone,C
flop,Ac7c,10.0,0,13,two-tone,C
flop,Kh3c,10.0,0,13,rainbow,C
flop,4s6s,10.0,0,10,rainbow,C
flop,7s3h,10.0,0,13,two-tone,
flop,7sAs,10.0,0,7,two-tone,C
flop,7h7s,10.0,0,9,rainbow,C
flop,KcKd,10.0,0,13,two-tone,
flop,Jh8h,10.0,0,13,rainbow,C
flop,6dTc,10.0,0,13,two-tone,C
flop,9dKc,10.0,0,13,rainbow,C
flop,Ah9s,10.0,0,13,rainbow,R
flop,7s7h,10.0,0,13,two-tone,C
flop,QsAs,10.0,0,13,rainbow,C
flop,QhJd,10.0,0,12,two-tone,C
flop,6h6c,10.0,0,11,rainbow,C
flop,QdAs,10.0,0,13,monotone,R
flop,5hQh,10.0,0,11,two-tone,C
flop,6hAh,10.0,0,13,two-tone,C
flop,7s8s,10.0,0,13,two-tone,C
flop,6c4c,10.0,0,13,two-tone,C
flop,KcKd,10.0,0,13,two-tone,C
flop,5dQd,10.0,0,9,rainbow,C
flop,Ks4h,10.0,0,10,two-tone,C
flop,3sAc,10.0,0,12,two-tone,C
flop,7h9s,10.0,0,13,two-tone,C
flop,QdQc,10.0,0,13,rainbow,R
flop,Kd3d,10.0,0,13,rainbow,C
flop,TsTd,10.0,0,13,two-tone,C
flop,JhJc,10.0,0,13,monotone,C
flop,6cKh,10.0,0,13,two-tone,C
flop,AdAs,10.0,0,13,rainbow,C
flop,9h9s,10.0,0,11,two-tone,R
flop,2c7c,10.0,0,9,monotone,C
flop,QdJd,10.0,0,9,rainbow,C
flop,8d6s,10.0,0,13,two-tone,C
flop,6c2d,10.0,0,13,rainbow,
flop,7h7c,10.0,0,13,two-tone,C
flop,3s3d,10.0,0,13,two-tone,C
flop,7dTd,10.0,0,13,two-tone,R
flop,AsJs,10.0,0,13,rainbow,C
flop,KdAs,10.0,0,13,two-tone,
flop,ThTd,10.0,0,13,rainbow,C
flop,TcTs,10.0,0,12,two-tone,
flop,Ac7s,10.0,0,9,two-tone,
flop,TsKs,10.0,0,9,two-tone,R
flop,Ad2d,10.0,0,11,two-tone,C
flop,Jh4s,10.0,0,12,rainbow,C
flop,4h6h,10.0,0,13,rainbow,C
flop,7hAh,10.0,0,11,rainbow,C
flop,JcKs,10.0,0,13,two-tone,
flop,9h6c,10.0,0,13,two-tone,C
flop,Ad8s,10.0,0,13,rainbow,
flop,Jd8c,10.0,0,13,two-tone,C
flop,Jc6c,10.0,0,13,rainbow,C
flop,9c9h,10.0,0,13,rainbow,C
flop,9h9d,10.0,0,13,two-tone,C
flop,8dQd,10.0,0,13,two-tone,C
flop,3dKd,10.0,0,12,two-tone,C
flop,TdAh,10.0,0,13,two-tone,R
flop,Td8h,10.0,0,11,two-tone,C
flop,9c8s,10.0,0,13,two-tone,C
flop,As2s,10.0,0,13,two-tone,C
flop,2c2h,10.0,0,9,rainbow,R
flop,7d6d,10.0,0,9,rainbow,C
flop,TdJc,10.0,0,13,rainbow,C
flop,KsAc,10.0,0,13,rainbow,C
flop,TdKs,10.0,0,13,two-tone,C
flop,6h5h,10.0,0,13,monotone,R
flop,9c2c,10.0,0,13,rainbow,C
flop,JhKc,10.0,0,13,two-tone,C
flop,Ah6s,10.0,0,13,rainbow,
flop,9hQc,10.0,0,13,two-tone,C
flop,AsTh,10.0,0,12,two-tone,C
flop,As7s,10.0,0,11,rainbow,C
flop,7d6d,10.0,0,13,two-tone,C
flop,JhJs,10.0,0,13,rainbow,C
flop,QcJd,10.0,0,13,rainbow,R
flop,JcJd,10.0,0,13,rainbow,C
flop,Ah8h,10.0,0,13,two-tone,C
flop,KdQs,10.0,0,13,two-tone,C
flop,8dAc,10.0,0,12,rainbow,C
flop,QsKh,10.0,0,11,rainbow,
flop,8c8h,10.0,0,13,two-tone,R
flop,4c4d,10.0,0,13,two-tone,C
flop,JhJd,10.0,0,13,two-tone,
flop,4s3s,10.0,0,13,rainbow,
flop,Jh9h,10.0,0,13,two-tone,C
flop,JsJc,10.0,0,13,two-tone,
flop,6h2c,10.0,0,13,two-tone,
flop,Ah6h,10.0,0,13,two-tone,C
flop,6s8s,10.0,0,12,rainbow,C
flop,5cAh,10.0,0,13,two-tone,C
flop,5c3c,10.0,0,13,two-tone,C
flop,Qs6s,10.0,0,13,two-tone,C
flop,As6s,10.0,0,13,two-tone,C
flop,7cAd,10.0,0,13,rainbow,
flop,5c9c,10.0,0,13,two-tone,C
flop,QsQc,10.0,0,13,rainbow,R
flop,TsTh,10.0,0,13,two-tone,C
flop,Qs7s,10.0,0,13,rainbow,C
flop,TsTc,10.0,0,13,two-tone,C
flop,TsKc,10.0,0,13,rainbow,C
flop,8sAd,10.0,0,12,two-tone,C
flop,ThTs,10.0,0,13,two-tone,C
flop,Qh8h,10.0,0,13,rainbow,C
flop,QhTs,10.0,0,13,rainbow,
flop,JsJd,10.0,0,13,two-tone,R
flop,Ac4c,10.0,0,13,two-tone,C
flop,7h6h,10.0,0,11,two-tone,C
flop,AhQh,10.0,0,13,two-tone,R
flop,8d8c,10.0,0,13,two-tone,C
flop,4sAs,10.0,0,13,two-tone,C
flop,Ah7h,10.0,0,13,two-tone,C
flop,KcQd,10.0,0,11,rainbow,R
flop,Jc8s,10.0,0,11,two-tone,C
flop,6c6d,10.0,0,13,two-tone,C
flop,AdAh,10.0,0,13,two-tone,C
flop,3hQd,10.0,0,13,rainbow,
flop,QsQc,10.0,0,13,rainbow,R
flop,9cQc,10.0,0,13,rainbow,C
flop,6s6d,10.0,0,12,rainbow,C
flop,QsJh,10.0,0,13,rainbow,C
flop,QsAh,10.0,0,13,two-tone,C
flop,JdAd,10.0,0,12,two-tone,C
flop,JcQc,10.0,0,13,monotone,C
flop,Kc7c,10.0,0,13,rainbow,C
flop,3h3s,10.0,0,13,rainbow,
flop,8sKs,10.0,0,13,rainbow,C
flop,KdJs,10.0,0,13,two-tone,C
flop,Qd8d,10.0,0,13,two-tone,
flop,6d3s,10.0,0,13,monotone,C
flop,6sQc,10.0,0,10,rainbow,
flop,As8s,10.0,0,11,two-tone,R
flop,6sAh,10.0,0,7,two-tone,C
flop,3cTd,10.0,0,7,two-tone,C
flop,TsAs,10.0,0,13,rainbow,C
flop,As9c,10.0,0,13,rainbow,
flop,6d6c,10.0,0,9,two-tone,C
flop,3h5h,10.0,0,11,rainbow,C
flop,5d5h,10.0,0,12,two-tone,C
flop,JdTs,10.0,0,13,two-tone,C
flop,3s4s,10.0,0,12,rainbow,C
flop,Js7s,10.0,0,13,two-tone,C
flop,QdTd,10.0,0,13,two-tone,C
flop,9cAc,10.0,0,13,rainbow,C
flop,8h7s,10.0,0,13,two-tone,C
flop,Ks3s,10.0,0,13,rainbow,C
flop,KcKh,10.0,0,13,rainbow,C
flop,7s6h,10.0,0,12,two-tone,
flop,9c6s,10.0,0,10,rainbow,C
flop,KdAh,10.0,0,13,two-tone,C
flop,KcTc,10.0,0,13,two-tone,C
flop,Kh8h,10.0,0,13,two-tone,C
flop,7c7h,10.0,0,13,two-tone,C
flop,KhAs,10.0,0,13,rainbow,
flop,8h3h,10.0,0,13,two-tone,C
flop,QdTc,10.0,0,13,two-tone,
flop,8s6h,10.0,0,11,two-tone,C
flop,9sTh,10.0,0,11,two-tone,C
flop,JhAc,10.0,0,13,rainbow,R
flop,TsQc,10.0,0,13,rainbow,C
flop,Qd9c,10.0,0,13,rainbow,C
flop,KcQs,10.0,0,13,two-tone,C
flop,3sQd,10.0,0,13,two-tone,
flop,2d3c,10.0,0,13,rainbow,
flop,Qh6c,10.0,0,12,two-tone,C
flop,8s7d,10.0,0,12,rainbow,C
flop,KsTc,10.0,0,12,two-tone,R
flop,5h7h,10.0,0,12,rainbow,C
flop,AcKd,10.0,0,13,two-tone,
flop,JcAd,10.0,0,13,two-tone,C
flop,4s8c,10.0,0,13,rainbow,
flop,4s3h,10.0,0,13,rainbow,C
flop,QcJh,10.0,0,11,rainbow,C
flop,9c9h,10.0,0,13,two-tone,C
flop,KdQs,10.0,0,13,two-tone,C
flop,TcAc,10.0,0,13,rainbow,C
flop,7s5s,10.0,0,11,two-tone,R
flop,9c9d,10.0,0,13,rainbow,C
flop,QcAs,10.0,0,13,two-tone,
flop,Ah5d,10.0,0,13,rainbow,C
flop,9cQd,10.0,0,13,two-tone,R
flop,KsKh,10.0,0,13,two-tone,C
flop,KcQd,10.0,0,13,two-tone,C
flop,JcJd,10.0,0,13,two-tone,
flop,AsJs,10.0,0,13,rainbow,C
flop,TcTh,10.0,0,13,rainbow,C
flop,4c8d,10.0,0,13,rainbow,C
flop,6c6h,10.0,0,13,two-tone,C
flop,Jc8c,10.0,0,13,rainbow,C
flop,AdAh,10.0,0,12,two-tone,
flop,KhQd,10.0,0,12,rainbow,C
flop,5c4c,10.0,0,13,rainbow,
flop,As9s,10.0,0,12,monotone,C
flop,KsAd,10.0,0,13,two-tone,R
flop,8s7s,10.0,0,13,monotone,C
flop,Js8c,10.0,0,9,rainbow,C
flop,8c8s,10.0,0,10,rainbow,C
flop,Kc3c,10.0,0,12,two-tone,C
flop,QhKs,10.0,0,13,two-tone,R
flop,3hAd,10.0,0,13,rainbow,C
flop,AsKd,10.0,0,13,two-tone,
flop,TcQh,10.0,0,13,two-tone,C
flop,QcQs,10.0,0,13,two-tone,C
flop,9c9d,10.0,0,13,rainbow,C
flop,AhTh,10.0,0,13,two-tone,C
flop,8cQc,10.0,0,5,rainbow,C
flop,4hTc,10.0,0,5,two-tone,C
flop,Kc7d,10.0,0,13,two-tone,
flop,KsKd,10.0,0,13,two-tone,
flop,5h8h,10.0,0,13,rainbow,
flop,6c6h,10.0,0,13,monotone,C
flop,JsTs,10.0,0,13,rainbow,C
flop,KhQd,10.0,0,13,two-tone,C
flop,7c6s,10.0,0,13,two-tone,C
flop,JcAh,10.0,0,13,two-tone,C
flop,AsJd,10.0,0,13,two-tone,C
flop,JdAc,10.0,0,13,rainbow,R
flop,TcQs,10.0,0,13,rainbow,C
flop,6cAc,10.0,0,12,rainbow,C
flop,JhJd,10.0,0,13,two-tone,C
flop,9dAh,10.0,0,13,rainbow,C
flop,9hAs,10.0,0,13,two-tone,C
flop,QcTc,10.0,0,13,two-tone,R
flop,7d8s,10.0,0,13,two-tone,C
flop,Jh5h,10.0,0,11,two-tone,C
flop,9s8c,10.0,0,13,rainbow,C
flop,5dKd,10.0,0,12,two-tone,
flop,5d5h,10.0,0,13,two-tone,C
flop,TdJd,10.0,0,13,two-tone,C
flop,9d7s,10.0,0,11,rainbow,C
flop,Ts9c,10.0,0,13,two-tone,C
flop,Ah2d,10.0,0,11,two-tone,C
flop,AsKs,10.0,0,13,rainbow,R
flop,Qh8h,10.0,0,13,rainbow,C
flop,AsAc,10.0,0,13,rainbow,
flop,TsTh,10.0,0,13,two-tone,R
flop,AsKs,10.0,0,13,rainbow,C
